3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
3.427610099315643311e-01,-3.205347061157226562e-01,9.417533874511718750e-06,6.211325526237487793e-01,1.227219472639262676e-03,1.355811953544616699e-03,-6.538310088217258453e-03
