-6.235777735710144043e-01,7.826066017150878906e-01,6.284922361373901367e-02,-6.129770725965499878e-02,2.188601531088352203e-03,6.813403218984603882e-03,-9.283343330025672913e-03
-1.280789613723754883e+00,-1.927211046218872070e+00,-2.835404574871063232e-01,-7.745114564895629883e-01,-1.436604000627994537e-02,-2.901409054175019264e-03,-1.982162706553936005e-03
2.242242842912673950e-01,7.924024760723114014e-02,4.524157047271728516e-01,-3.150415122509002686e-01,-2.855517901480197906e-03,3.995318897068500519e-03,-4.194034263491630554e-03
2.352058738470077515e-01,7.762239873409271240e-02,4.517209231853485107e-01,-3.328318297863006592e-01,-2.975381910800933838e-03,4.044909961521625519e-03,-4.148002713918685913e-03
2.775292396545410156e-01,7.927905023097991943e-02,4.477810263633728027e-01,-4.159515202045440674e-01,-3.395779989659786224e-03,4.167125560343265533e-03,-3.899879753589630127e-03
2.840435802936553955e-01,6.870712339878082275e-02,4.404180943965911865e-01,-4.928329288959503174e-01,-3.521601669490337372e-03,3.955642692744731903e-03,-3.493172116577625275e-03
-7.573999166488647461e-01,1.544616580009460449e+00,-2.016521990299224854e-01,-1.039758995175361633e-01,-7.317186100408434868e-04,2.825773786753416061e-03,-1.361400634050369263e-02
-8.116450905799865723e-01,1.493615031242370605e+00,-2.331764698028564453e-01,-1.094741001725196838e-01,-1.582039869390428066e-03,2.967198844999074936e-03,-1.359922252595424652e-02
-8.699091672897338867e-01,1.458484530448913574e+00,-2.555828690528869629e-01,-1.469628810882568359e-01,-2.260403241962194443e-03,2.678752411156892776e-03,-1.349251903593540192e-02
-9.317052960395812988e-01,1.391777276992797852e+00,-3.659742474555969238e-01,-1.861720085144042969e-01,-3.655230859294533730e-03,2.434453461319208145e-03,-1.263365894556045532e-02
-1.196418523788452148e+00,-2.770301103591918945e-01,-2.390750050544738770e-01,-4.507782161235809326e-01,-9.000894613564014435e-03,2.718223258852958679e-03,-7.823912426829338074e-03
-1.236918807029724121e+00,-2.896121740341186523e-01,-2.769775688648223877e-01,-4.400012791156768799e-01,-9.391334839165210724e-03,2.418856136500835419e-03,-8.056764490902423859e-03
-1.329959154129028320e+00,-2.665333151817321777e-01,-2.640769481658935547e-01,-4.368353188037872314e-01,-1.020308397710323334e-02,1.541159581393003464e-03,-7.575655356049537659e-03
-1.406759023666381836e+00,-2.296196669340133667e-01,-3.030615746974945068e-01,-4.152373373508453369e-01,-1.073671597987413406e-02,9.612138383090496063e-04,-7.619366049766540527e-03
-2.506557852029800415e-02,1.213662326335906982e-02,4.579946398735046387e-01,-2.137829661369323730e-01,7.025593658909201622e-04,1.438757870346307755e-03,-3.398154862225055695e-03
-7.741338573396205902e-03,1.319386065006256104e-02,4.393658041954040527e-01,-2.139466702938079834e-01,2.765254175756126642e-04,1.993541140109300613e-03,-3.432814497500658035e-03
-1.742511510848999023e+00,2.025081217288970947e-02,3.899916708469390869e-01,-2.500157356262207031e-01,-1.112002134323120117e-02,-5.822170525789260864e-03,1.292442204430699348e-03
-1.844417333602905273e+00,-5.586430430412292480e-03,3.329311013221740723e-01,-2.301107048988342285e-01,-1.236433908343315125e-02,-7.317411713302135468e-03,2.051112707704305649e-03
-1.949226737022399902e+00,4.255667328834533691e-03,3.803549408912658691e-01,-2.397554516792297363e-01,-1.265568658709526062e-02,-8.033782243728637695e-03,3.721048124134540558e-03
-8.569980263710021973e-01,-1.997627615928649902e+00,-1.879219412803649902e-01,-7.495401501655578613e-01,-1.023588050156831741e-02,-3.301491960883140564e-04,-2.091348171234130859e-03
-8.524647355079650879e-01,-2.270639419555664062e+00,7.602490484714508057e-03,-7.261551618576049805e-01,-1.385234110057353973e-02,-6.375677883625030518e-03,7.841951213777065277e-03
-8.488218188285827637e-01,-2.249995470046997070e+00,-4.131598025560379028e-02,-7.310915589332580566e-01,-1.365325227379798889e-02,-5.676127038896083832e-03,6.678577046841382980e-03
4.200019836425781250e-01,4.520834982395172119e-02,6.589095294475555420e-02,3.729822933673858643e-01,-1.943438255693763494e-04,2.428584732115268707e-03,-5.415155552327632904e-03
4.261660873889923096e-01,6.053782999515533447e-02,7.667946815490722656e-02,3.952576816082000732e-01,-2.937206008937209845e-04,2.610592637211084366e-03,-5.591244436800479889e-03
4.079099595546722412e-01,6.652157008647918701e-02,9.545313566923141479e-02,4.869062006473541260e-01,3.732907644007354975e-04,2.980142366141080856e-03,-5.633839406073093414e-03
3.890337944030761719e-01,8.475729823112487793e-02,9.187868982553482056e-02,4.880791008472442627e-01,4.641701525542885065e-04,3.234659321606159210e-03,-5.553023889660835266e-03
3.962008655071258545e-01,8.483877778053283691e-02,9.507652372121810913e-02,4.894731044769287109e-01,4.211206978652626276e-04,3.192914649844169617e-03,-5.575197748839855194e-03
4.077997207641601562e-01,8.120940625667572021e-02,9.983759373426437378e-02,4.794437885284423828e-01,2.934345102403312922e-04,3.089668694883584976e-03,-5.631770007312297821e-03
4.310325384140014648e-01,7.085236907005310059e-02,1.022391989827156067e-01,4.743648171424865723e-01,8.964995504356920719e-05,2.842091955244541168e-03,-5.703795701265335083e-03
4.430479407310485840e-01,6.559187173843383789e-02,9.117590636014938354e-02,4.674781858921051025e-01,-6.148600368760526180e-05,2.629169262945652008e-03,-5.660817958414554596e-03
4.571557641029357910e-01,6.839755177497863770e-02,9.153839200735092163e-02,4.303967952728271484e-01,-3.687609860207885504e-04,2.505542710423469543e-03,-5.708759650588035583e-03
4.855619966983795166e-01,7.245098054409027100e-02,9.381067007780075073e-02,3.486008346080780029e-01,-1.023301971144974232e-03,2.251710742712020874e-03,-5.693616345524787903e-03
5.035160183906555176e-01,7.271265983581542969e-02,9.214728325605392456e-02,3.373273313045501709e-01,-1.209008623845875263e-03,2.095095347613096237e-03,-5.691382102668285370e-03
5.258529782295227051e-01,7.679235935211181641e-02,8.898689597845077515e-02,2.831352949142456055e-01,-1.590508152730762959e-03,1.811794005334377289e-03,-5.508509464561939240e-03
5.653799772262573242e-01,7.695414125919342041e-02,8.449746668338775635e-02,2.520696520805358887e-01,-1.921524410136044025e-03,1.431716140359640121e-03,-5.453446879982948303e-03
5.801114439964294434e-01,7.119199633598327637e-02,7.995729148387908936e-02,2.501755058765411377e-01,-1.980890519917011261e-03,1.266549341380596161e-03,-5.464924499392509460e-03
6.171242594718933105e-01,7.092763483524322510e-02,8.741898834705352783e-02,2.385284304618835449e-01,-2.314124256372451782e-03,1.007868442684412003e-03,-5.617038346827030182e-03
-2.498283833265304565e-01,4.430055022239685059e-01,3.501284122467041016e-01,-2.664512991905212402e-01,4.463045857846736908e-03,-1.325735822319984436e-03,-3.071581479161977768e-03
-2.584824860095977783e-01,4.678063988685607910e-01,3.153856992721557617e-01,-2.903288602828979492e-01,4.377474542707204819e-03,-1.335618086159229279e-03,-2.880757208913564682e-03
-9.743859171867370605e-01,-8.469469547271728516e-01,-1.540423035621643066e-01,-6.800407171249389648e-01,-8.522558957338333130e-03,7.158983498811721802e-03,-7.343402132391929626e-03
-1.564647912979125977e+00,1.916446238756179810e-01,-2.787686884403228760e-01,-3.353909552097320557e-01,-1.221366040408611298e-02,8.612917736172676086e-04,-5.166122689843177795e-03
-1.742141485214233398e+00,2.698659896850585938e-01,-7.906081527471542358e-02,-2.969484031200408936e-01,-1.318721845746040344e-02,-2.078113378956913948e-03,-1.691341400146484375e-03
-1.907487988471984863e+00,3.025016784667968750e-01,1.516482532024383545e-01,-2.560277283191680908e-01,-1.338893175125122070e-02,-4.678760189563035965e-03,1.970292301848530769e-03
-2.049454212188720703e+00,3.443180918693542480e-01,3.686435520648956299e-01,-2.860899269580841064e-01,-1.310452166944742203e-02,-6.876232568174600601e-03,5.301200784742832184e-03
1.656471192836761475e-02,1.039128750562667847e-01,3.803816139698028564e-01,-1.842185854911804199e-01,-3.302922414150089025e-04,3.318320959806442261e-03,-3.897014074027538300e-03
1.653725653886795044e-02,1.629048436880111694e-01,3.499976396560668945e-01,-1.543625593185424805e-01,-4.334422701504081488e-04,3.738527186214923859e-03,-4.171022213995456696e-03
1.522694110870361328e+00,-5.289357900619506836e-01,2.490197122097015381e-01,-3.147410750389099121e-01,-2.556728199124336243e-03,-4.433646798133850098e-03,-4.199432209134101868e-03
1.335538387298583984e+00,-4.862567782402038574e-01,3.024275302886962891e-01,-4.158073365688323975e-01,-4.105550236999988556e-03,-3.334381617605686188e-03,-4.307912662625312805e-03
7.522202730178833008e-01,-3.609544634819030762e-01,4.904885888099670410e-01,-4.784977138042449951e-01,-3.622881136834621429e-03,1.146790105849504471e-03,-4.644352942705154419e-03
-2.700441330671310425e-02,2.362220287322998047e-01,3.876509070396423340e-01,-1.826610565185546875e-01,5.633913679048418999e-04,2.030688337981700897e-03,-4.152725450694561005e-03
-3.400329872965812683e-02,2.543236017227172852e-01,3.668316602706909180e-01,-1.739141643047332764e-01,6.145880324766039848e-04,2.199168317019939423e-03,-4.149375483393669128e-03
-4.820252209901809692e-02,2.697338163852691650e-01,3.072905540466308594e-01,-1.811031401157379150e-01,4.970681620761752129e-04,2.808832097798585892e-03,-3.791685216128826141e-03
-1.147663220763206482e-01,7.949637174606323242e-01,4.130572676658630371e-01,-3.283906579017639160e-01,4.095141310244798660e-03,1.062876544892787933e-04,-2.978344447910785675e-03
-9.680737555027008057e-02,8.894519805908203125e-01,4.531131386756896973e-01,-2.781154215335845947e-01,4.458899144083261490e-03,4.085898399353027344e-05,-3.594535402953624725e-03
-7.643155008554458618e-02,9.644483327865600586e-01,4.957734346389770508e-01,-2.224925160408020020e-01,4.724532365798950195e-03,4.541408270597457886e-05,-4.180081188678741455e-03
-2.760989069938659668e-01,4.295912981033325195e-01,3.703968226909637451e-01,-2.254505455493927002e-01,4.830576479434967041e-03,-1.497073564678430557e-03,-3.220797982066869736e-03
-2.729718685150146484e-01,4.256078600883483887e-01,3.554469048976898193e-01,-2.788019776344299316e-01,4.695839248597621918e-03,-1.684100367128849030e-03,-2.930208574980497360e-03
-2.962720096111297607e-01,4.404587149620056152e-01,3.464852571487426758e-01,-2.913534045219421387e-01,4.955072887241840363e-03,-2.003932371735572815e-03,-2.788218669593334198e-03
-3.003585934638977051e-01,4.746809601783752441e-01,3.383123874664306641e-01,-2.955362498760223389e-01,5.034087225794792175e-03,-2.146533923223614693e-03,-2.722777891904115677e-03
-2.373580783605575562e-01,4.473842978477478027e-01,3.304683268070220947e-01,-2.534562647342681885e-01,4.177124705165624619e-03,-5.837189964950084686e-04,-3.254895098507404327e-03
-1.911383152008056641e+00,-2.400194257497787476e-01,2.308531701564788818e-01,-2.626110613346099854e-01,-1.377571746706962585e-02,-1.090776640921831131e-02,4.412592388689517975e-04
-2.044635057449340820e+00,-2.713223695755004883e-01,3.221234381198883057e-01,-3.373803198337554932e-01,-1.376333087682723999e-02,-1.121524162590503693e-02,3.106981283053755760e-03
-2.497052103281021118e-01,-5.341555178165435791e-02,3.348166346549987793e-01,-3.581016063690185547e-01,2.587732858955860138e-03,6.305747665464878082e-04,-1.382959075272083282e-03
-2.973141372203826904e-01,-1.662887632846832275e-02,3.233276009559631348e-01,-3.932018876075744629e-01,2.924548694863915443e-03,2.404674887657165527e-04,-1.053377054631710052e-03
1.415764540433883667e-01,1.006309837102890015e-01,5.256250500679016113e-01,-2.720546424388885498e-01,-1.324957353062927723e-03,2.380754798650741577e-03,-4.227796569466590881e-03
1.232008114457130432e-01,1.010836511850357056e-01,5.583089590072631836e-01,-2.919336557388305664e-01,-8.569896453991532326e-04,1.773426309227943420e-03,-4.110790789127349854e-03
4.194106757640838623e-01,-3.296218812465667725e-02,5.120981335639953613e-01,-3.333075344562530518e-01,-3.891605883836746216e-03,5.415389314293861389e-03,-5.388892255723476410e-03
4.113919734954833984e-01,-3.148148953914642334e-02,5.047198534011840820e-01,-3.328704535961151123e-01,-3.826019354164600372e-03,5.466723814606666565e-03,-5.316991358995437622e-03
4.505155682563781738e-01,6.329879164695739746e-03,5.549824237823486328e-01,-2.677723169326782227e-01,-4.071841016411781311e-03,5.004360340535640717e-03,-5.943744443356990814e-03
4.779529869556427002e-01,3.471286594867706299e-02,5.945355296134948730e-01,-2.126696705818176270e-01,-4.207460209727287292e-03,4.840755835175514221e-03,-6.432174704968929291e-03
-1.129342317581176758e-01,6.323385238647460938e-01,4.376560449600219727e-01,-3.769621849060058594e-01,3.416453022509813309e-03,-5.577970296144485474e-04,-3.181460779160261154e-03
-1.166400909423828125e-01,6.526973247528076172e-01,4.554809629917144775e-01,-3.505045175552368164e-01,3.648411482572555542e-03,-5.932752974331378937e-04,-3.382959403097629547e-03
-1.124248877167701721e-01,6.535530686378479004e-01,4.635496735572814941e-01,-3.239140212535858154e-01,3.689182456582784653e-03,-4.607723094522953033e-04,-3.521481528878211975e-03
-9.768176078796386719e-02,6.658093333244323730e-01,4.634194970130920410e-01,-2.814655005931854248e-01,3.666056785732507706e-03,-1.972927711904048920e-04,-3.798509947955608368e-03
-8.178785443305969238e-02,6.495000720024108887e-01,4.578779935836791992e-01,-2.421185672283172607e-01,3.447484225034713745e-03,1.987135037779808044e-04,-3.976942040026187897e-03
-5.251355469226837158e-02,9.144082069396972656e-01,4.480618834495544434e-01,-3.055526316165924072e-01,4.259851761162281036e-03,-3.838199190795421600e-04,-4.225961863994598389e-03
-7.497977465391159058e-02,9.246872067451477051e-01,4.445721507072448730e-01,-3.477365970611572266e-01,4.481905139982700348e-03,-7.850350812077522278e-04,-3.991005010902881622e-03
-7.908938080072402954e-02,9.158592224121093750e-01,4.405938982963562012e-01,-3.721383810043334961e-01,4.450082778930664062e-03,-8.988324552774429321e-04,-3.863465972244739532e-03
-7.928000390529632568e-02,8.975708484649658203e-01,4.430980086326599121e-01,-3.979972898960113525e-01,4.338575527071952820e-03,-9.880762081593275070e-04,-3.734859637916088104e-03
-8.922976255416870117e-02,8.523858189582824707e-01,4.254693090915679932e-01,-4.114066064357757568e-01,4.195115994662046432e-03,-1.015333458781242371e-03,-3.603135235607624054e-03
-8.451440185308456421e-02,7.895222902297973633e-01,4.222815334796905518e-01,-4.144827425479888916e-01,3.867389168590307236e-03,-8.875888306647539139e-04,-3.556744195520877838e-03
8.413659036159515381e-02,2.505163848400115967e-02,3.993931114673614502e-01,-2.953567504882812500e-01,-1.663104747422039509e-03,3.763369284570217133e-03,-3.517732024192810059e-03
8.719477802515029907e-02,5.836938321590423584e-02,4.341335594654083252e-01,-2.737162411212921143e-01,-1.443340559490025043e-03,3.238069359213113785e-03,-3.801666200160980225e-03
8.911959081888198853e-02,8.027757704257965088e-02,4.607197046279907227e-01,-2.528526484966278076e-01,-1.229161978699266911e-03,2.832370344549417496e-03,-3.993406891822814941e-03
8.029942959547042847e-02,1.147946864366531372e-01,4.784068465232849121e-01,-2.196602523326873779e-01,-8.854727493599057198e-04,2.607423812150955200e-03,-4.127114079892635345e-03
-1.915224045515060425e-01,1.257052272558212280e-01,3.483419418334960938e-01,-2.612264156341552734e-01,2.339516766369342804e-03,9.698234498500823975e-04,-2.016151323914527893e-03
