-5.753055810928344727e-01,-9.235032200813293457e-01,-4.119796305894851685e-02,-6.021220237016677856e-02,1.132154837250709534e-03,-6.041102111339569092e-03
-3.651337325572967529e-01,-9.479600191116333008e-01,-3.126812726259231567e-02,-6.782627105712890625e-02,2.187717705965042114e-03,-3.876671195030212402e-03
-9.454665333032608032e-02,-9.365483522415161133e-01,-2.414207346737384796e-02,-6.763175129890441895e-02,4.280759021639823914e-03,-1.755647361278533936e-03
1.506224870681762695e-01,-9.150087237358093262e-01,-2.455720119178295135e-02,-6.666804850101470947e-02,4.991305992007255554e-03,-2.226354554295539856e-03
4.489792883396148682e-01,-9.181665182113647461e-01,-2.939651347696781158e-02,-6.633923947811126709e-02,4.262598231434822083e-03,-4.467418417334556580e-03
7.884422540664672852e-01,-9.321380853652954102e-01,-2.742146328091621399e-02,-6.574064493179321289e-02,5.703443661332130432e-03,-6.115093827247619629e-03
1.180964946746826172e+00,-9.147924184799194336e-01,-2.152485400438308716e-02,-6.768148392438888550e-02,5.233654752373695374e-03,-7.768977433443069458e-03
1.792433977127075195e+00,-8.853139281272888184e-01,-1.904714480042457581e-02,-6.949263066053390503e-02,-4.318743944168090820e-03,-7.002247497439384460e-03
-1.010893940925598145e+00,-6.276744604110717773e-01,-3.314662352204322815e-02,-6.385764479637145996e-02,4.602096974849700928e-03,-9.749894961714744568e-03
-7.733853459358215332e-01,-6.817396879196166992e-01,-3.243512660264968872e-02,-6.651261448860168457e-02,3.561040386557579041e-03,-6.882390007376670837e-03
-5.611712336540222168e-01,-7.052226066589355469e-01,-3.051264584064483643e-02,-6.896977126598358154e-02,2.318615093827247620e-03,-4.722032696008682251e-03
-3.691772222518920898e-01,-7.259634733200073242e-01,-2.734055742621421814e-02,-7.051770389080047607e-02,2.390367910265922546e-03,-3.497561439871788025e-03
-9.113980084657669067e-02,-7.151859402656555176e-01,-9.295269846916198730e-03,-7.579733431339263916e-02,4.686264321208000183e-03,-1.728929579257965088e-03
1.441850513219833374e-01,-6.991868019104003906e-01,-1.344009488821029663e-02,-7.107996940612792969e-02,5.564162507653236389e-03,-2.146944403648376465e-03
4.338951110839843750e-01,-6.919811367988586426e-01,-2.246576547622680664e-02,-6.806956976652145386e-02,4.827143624424934387e-03,-4.380449652671813965e-03
7.518072128295898438e-01,-6.871747970581054688e-01,-2.509681507945060730e-02,-6.515313684940338135e-02,5.385387688875198364e-03,-6.238410249352455139e-03
1.135221719741821289e+00,-6.816145181655883789e-01,-1.792990416288375854e-02,-6.783615797758102417e-02,4.737127572298049927e-03,-7.852740585803985596e-03
1.753975868225097656e+00,-6.825731992721557617e-01,-1.536103338003158569e-02,-6.876055896282196045e-02,-4.408931359648704529e-03,-7.495023310184478760e-03
-1.069106101989746094e+00,-4.619134366512298584e-01,-2.899827435612678528e-02,-6.173632666468620300e-02,4.738448187708854675e-03,-7.868869230151176453e-03
-8.124629855155944824e-01,-4.919144213199615479e-01,-3.104590624570846558e-02,-6.433565914630889893e-02,5.304696038365364075e-03,-5.783375352621078491e-03
-5.701327919960021973e-01,-5.026879310607910156e-01,-3.049536049365997314e-02,-6.620900332927703857e-02,4.000153392553329468e-03,-3.228936344385147095e-03
-3.896374106407165527e-01,-5.174428820610046387e-01,-3.500490263104438782e-02,-6.722337007522583008e-02,2.824490889906883240e-03,-1.547470688819885254e-03
-1.332240849733352661e-01,-5.311925411224365234e-01,-1.455384865403175354e-02,-7.274850457906723022e-02,4.954101517796516418e-03,-2.020876854658126831e-03
1.188986822962760925e-01,-5.023483633995056152e-01,1.564752310514450073e-03,-7.339456677436828613e-02,6.132019683718681335e-03,-2.645598724484443665e-03
3.937081694602966309e-01,-5.021246671676635742e-01,-1.847877353429794312e-02,-6.540621817111968994e-02,5.260059610009193420e-03,-4.279306158423423767e-03
7.061907649040222168e-01,-4.900629818439483643e-01,-2.241232246160507202e-02,-6.383727490901947021e-02,5.295611917972564697e-03,-5.842184647917747498e-03
1.086657881736755371e+00,-4.885962009429931641e-01,-1.387992687523365021e-02,-6.795302033424377441e-02,3.948338329792022705e-03,-7.534746080636978149e-03
1.711770772933959961e+00,-4.836866557598114014e-01,-5.495285615324974060e-03,-7.075239717960357666e-02,-4.802802577614784241e-03,-7.655439898371696472e-03
-1.082712411880493164e+00,-2.886948883533477783e-01,-1.753374189138412476e-02,-6.722369790077209473e-02,5.555959418416023254e-03,-6.923265755176544189e-03
-8.055800199508666992e-01,-3.097153007984161377e-01,-2.117533050477504730e-02,-6.718855351209640503e-02,6.692245602607727051e-03,-4.875387996435165405e-03
-5.888642072677612305e-01,-3.282739222049713135e-01,-2.270748466253280640e-02,-6.868649274110794067e-02,5.271939560770988464e-03,-2.626262605190277100e-03
-3.826284706592559814e-01,-3.235454857349395752e-01,-4.296080768108367920e-02,-6.065748631954193115e-02,3.569211810827255249e-03,-2.024658024311065674e-04
-3.719455599784851074e-01,-3.282693028450012207e-01,-4.090809077024459839e-02,-6.167525798082351685e-02,3.545189276337623596e-03,-1.787245273590087891e-04
-1.495749652385711670e-01,-3.663740456104278564e-01,-2.797123044729232788e-03,-7.537807524204254150e-02,5.096029490232467651e-03,-1.634411513805389404e-03
1.194487139582633972e-01,-3.345246911048889160e-01,1.211138814687728882e-02,-7.469302415847778320e-02,6.619853898882865906e-03,-2.242205664515495300e-03
4.019980728626251221e-01,-3.243407309055328369e-01,-8.857920765876770020e-03,-6.918227672576904297e-02,5.446996539831161499e-03,-3.791062161326408386e-03
7.015985846519470215e-01,-3.155333101749420166e-01,-4.261229187250137329e-03,-7.290105521678924561e-02,5.362693220376968384e-03,-5.394412204623222351e-03
1.070069313049316406e+00,-3.107038438320159912e-01,4.724781960248947144e-03,-7.551969587802886963e-02,3.041537478566169739e-03,-7.073124870657920837e-03
1.721619725227355957e+00,-3.060993254184722900e-01,9.001974016427993774e-03,-7.890519499778747559e-02,-6.201507523655891418e-03,-7.647704333066940308e-03
1.743135333061218262e+00,-3.110187053680419922e-01,9.015738964080810547e-03,-7.899460196495056152e-02,-6.463443860411643982e-03,-7.780758664011955261e-03
-1.110256791114807129e+00,-1.652184873819351196e-01,-2.556644380092620850e-03,-7.122592628002166748e-02,6.733754649758338928e-03,-7.681084796786308289e-03
-8.094075322151184082e-01,-1.650151759386062622e-01,2.595074474811553955e-04,-7.588291168212890625e-02,9.110799059271812439e-03,-5.069805309176445007e-03
-5.905577540397644043e-01,-1.642278581857681274e-01,-6.498666480183601379e-03,-7.332892715930938721e-02,7.625784724950790405e-03,-2.335721626877784729e-03
-3.752999305725097656e-01,-1.597990691661834717e-01,-2.988617867231369019e-02,-6.320653855800628662e-02,5.517678335309028625e-03,9.675323963165283203e-05
-1.847531795501708984e-01,-1.540541946887969971e-01,8.849510550498962402e-02,-1.212176680564880371e-01,7.580263540148735046e-03,-1.611143350601196289e-03
1.104990392923355103e-01,-1.493181437253952026e-01,5.272708833217620850e-03,-7.913684844970703125e-02,5.231026560068130493e-03,-4.929378628730773926e-04
4.050235450267791748e-01,-1.463657468557357788e-01,-1.425698399543762207e-03,-7.703424990177154541e-02,5.415599793195724487e-03,-2.449871972203254700e-03
6.882432699203491211e-01,-1.470270901918411255e-01,2.105072140693664551e-03,-7.645639777183532715e-02,5.382085219025611877e-03,-3.910001367330551147e-03
1.067483186721801758e+00,-1.478908658027648926e-01,6.618715822696685791e-03,-7.635019719600677490e-02,3.128455951809883118e-03,-5.653664469718933105e-03
1.647080421447753906e+00,-1.474234461784362793e-01,8.440591394901275635e-03,-7.903701066970825195e-02,-5.462242290377616882e-03,-6.482552736997604370e-03
-1.116043448448181152e+00,-1.274015754461288452e-03,8.472114801406860352e-03,-7.840618491172790527e-02,6.469435989856719971e-03,-8.444253355264663696e-03
-8.232344388961791992e-01,9.595442563295364380e-03,1.245710998773574829e-02,-8.561749756336212158e-02,9.053981862962245941e-03,-5.933787673711776733e-03
-5.934845805168151855e-01,2.610798552632331848e-02,1.765517145395278931e-02,-9.166847169399261475e-02,8.460583165287971497e-03,-3.922984004020690918e-03
-5.895749926567077637e-01,2.717462554574012756e-02,1.693383976817131042e-02,-9.161210060119628906e-02,8.446775376796722412e-03,-3.861971199512481689e-03
-3.889200091361999512e-01,2.598810568451881409e-02,1.943934708833694458e-03,-8.665478229522705078e-02,8.557599037885665894e-03,-2.064455300569534302e-03
-1.420193165540695190e-01,6.492114067077636719e-02,3.461570292711257935e-02,-1.211528629064559937e-01,7.734086364507675171e-03,-8.555985987186431885e-04
1.414286941289901733e-01,2.075589075684547424e-02,1.953716948628425598e-02,-9.783522784709930420e-02,6.379028782248497009e-03,-6.970800459384918213e-04
4.225576817989349365e-01,2.910273894667625427e-02,1.086977496743202209e-02,-9.175482392311096191e-02,6.485436111688613892e-03,-3.172146156430244446e-03
7.148880362510681152e-01,3.305172547698020935e-02,1.169022172689437866e-02,-9.005215018987655640e-02,6.751729175448417664e-03,-5.053766071796417236e-03
1.071130871772766113e+00,3.438834473490715027e-02,1.618549227714538574e-02,-8.746722340583801270e-02,5.317317321896553040e-03,-7.314261049032211304e-03
1.675868034362792969e+00,3.306901082396507263e-02,2.050636708736419678e-02,-8.914388716220855713e-02,-2.902630716562271118e-03,-8.630633354187011719e-03
-1.136838674545288086e+00,1.556281447410583496e-01,2.138765901327133179e-02,-8.806093037128448486e-02,6.001258268952369690e-03,-1.024763286113739014e-02
-8.421971797943115234e-01,1.742398589849472046e-01,3.246189653873443604e-02,-9.908613562583923340e-02,8.614083752036094666e-03,-8.227569982409477234e-03
-6.211324930191040039e-01,1.891777515411376953e-01,3.915818780660629272e-02,-1.058454811573028564e-01,7.954914122819900513e-03,-5.854595452547073364e-03
-4.058019816875457764e-01,1.893886774778366089e-01,3.676318377256393433e-02,-1.031862348318099976e-01,9.670283645391464233e-03,-3.925539553165435791e-03
-1.821499615907669067e-01,1.873978525400161743e-01,3.569633513689041138e-02,-1.150423437356948853e-01,9.033035486936569214e-03,-2.101983875036239624e-03
7.237424701452255249e-02,2.043717950582504272e-01,3.498926013708114624e-02,-1.091992855072021484e-01,9.016577154397964478e-03,-5.246438086032867432e-04
3.860141336917877197e-01,2.114691287279129028e-01,2.303362637758255005e-02,-1.039118915796279907e-01,7.926480844616889954e-03,-4.005383700132369995e-03
6.867504119873046875e-01,2.080265432596206665e-01,1.916556805372238159e-02,-9.573294222354888916e-02,8.357199840247631073e-03,-5.833406001329421997e-03
1.027906656265258789e+00,2.065777927637100220e-01,2.163522690534591675e-02,-8.922932296991348267e-02,7.999703288078308105e-03,-8.262241259217262268e-03
1.626573204994201660e+00,2.126410603523254395e-01,2.637103572487831116e-02,-8.790896087884902954e-02,8.412133902311325073e-04,-1.070033200085163116e-02
-1.165834188461303711e+00,3.291186988353729248e-01,2.975828945636749268e-02,-9.320244938135147095e-02,6.103374063968658447e-03,-1.152350381016731262e-02
-8.622769713401794434e-01,3.588563203811645508e-01,3.698868304491043091e-02,-1.000671982765197754e-01,9.067440405488014221e-03,-9.604874998331069946e-03
-6.390454173088073730e-01,3.693612813949584961e-01,3.994055837392807007e-02,-1.059129387140274048e-01,8.693633601069450378e-03,-7.125291973352432251e-03
-4.267321825027465820e-01,3.781117498874664307e-01,3.608701378107070923e-02,-1.007563322782516479e-01,1.021742634475231171e-02,-5.050219595432281494e-03
-1.978705525398254395e-01,4.067431390285491943e-01,4.052021354436874390e-02,-1.178628802299499512e-01,1.096176635473966599e-02,-3.674767911434173584e-03
5.074427276849746704e-02,4.181786179542541504e-01,3.483372926712036133e-02,-1.123983711004257202e-01,1.051538251340389252e-02,-2.550460398197174072e-03
3.422539532184600830e-01,4.179482758045196533e-01,2.874054759740829468e-02,-1.077740490436553955e-01,1.019326318055391312e-02,-5.558552220463752747e-03
6.713055968284606934e-01,3.989274799823760986e-01,2.851938456296920776e-02,-9.932120144367218018e-02,1.087528280913829803e-02,-7.362822070717811584e-03
9.998390078544616699e-01,3.927378356456756592e-01,2.969672530889511108e-02,-9.271595627069473267e-02,9.899721480906009674e-03,-9.412884712219238281e-03
1.592039704322814941e+00,3.791047930717468262e-01,3.451902419328689575e-02,-9.342475235462188721e-02,2.511568367481231689e-03,-1.232092827558517456e-02
-1.194034337997436523e+00,5.029758214950561523e-01,3.212624043226242065e-02,-9.599857032299041748e-02,5.537405610084533691e-03,-1.236566156148910522e-02
-8.850719928741455078e-01,5.495139360427856445e-01,3.837349265813827515e-02,-1.037125140428543091e-01,9.575723670423030853e-03,-1.097164303064346313e-02
-6.654310822486877441e-01,5.594911575317382812e-01,4.379677027463912964e-02,-1.076359152793884277e-01,9.198205545544624329e-03,-8.607899770140647888e-03
-4.427617788314819336e-01,5.774543285369873047e-01,4.421831667423248291e-02,-1.063114404678344727e-01,1.109948754310607910e-02,-6.685523316264152527e-03
-2.165448367595672607e-01,5.802127122879028320e-01,5.365090817213058472e-02,-1.196213960647583008e-01,1.303017325699329376e-02,-5.371691659092903137e-03
-4.692744612693786621e-01,-7.180598974227905273e-01,-1.697306334972381592e-01,1.273139566183090210e-01,3.836421296000480652e-03,1.123733818531036377e-03
-2.277096658945083618e-01,-7.376371622085571289e-01,-1.719366610050201416e-01,1.302808672189712524e-01,4.550503566861152649e-03,3.526911139488220215e-03
-2.168838828802108765e-01,-7.383947372436523438e-01,-1.714543998241424561e-01,1.304460912942886353e-01,4.609357565641403198e-03,3.601003438234329224e-03
4.303948581218719482e-02,-7.204861044883728027e-01,-1.713257431983947754e-01,1.385879516601562500e-01,6.814429536461830139e-03,5.055282264947891235e-03
2.987872064113616943e-01,-7.162203788757324219e-01,-1.736193299293518066e-01,1.353366971015930176e-01,5.234939977526664734e-03,2.610906958580017090e-03
5.948752760887145996e-01,-7.020478248596191406e-01,-1.755617856979370117e-01,1.367156803607940674e-01,6.542813032865524292e-03,4.838332533836364746e-04
9.521589875221252441e-01,-6.969279050827026367e-01,-1.663700342178344727e-01,1.377308815717697144e-01,7.306525483727455139e-03,-1.731112599372863770e-03
1.501574039459228516e+00,-6.918606758117675781e-01,-1.662083864212036133e-01,1.377271264791488647e-01,2.006934955716133118e-03,-2.191778272390365601e-03
-1.206567406654357910e+00,-4.649269282817840576e-01,-1.635223627090454102e-01,1.387049108743667603e-01,6.573367863893508911e-04,-8.548311889171600342e-04
-8.869358897209167480e-01,-4.902888834476470947e-01,-1.650660037994384766e-01,1.313876807689666748e-01,6.851112470030784607e-03,-1.547429710626602173e-03
-6.549570560455322266e-01,-5.059016942977905273e-01,-1.661526858806610107e-01,1.321956664323806763e-01,5.964919924736022949e-03,9.858012199401855469e-04
-4.593283534049987793e-01,-5.222245454788208008e-01,-1.698799431324005127e-01,1.295993030071258545e-01,5.039444193243980408e-03,2.846699208021163940e-03
-2.206178158521652222e-01,-5.379087328910827637e-01,-1.700816750526428223e-01,1.330093890428543091e-01,5.161294713616371155e-03,4.335477948188781738e-03
2.684388682246208191e-02,-5.351763963699340820e-01,-1.638810336589813232e-01,1.433189958333969116e-01,7.158959284424781799e-03,5.065668374300003052e-03
2.878744900226593018e-01,-5.262141227722167969e-01,-1.620985269546508789e-01,1.367215663194656372e-01,5.547670647501945496e-03,2.724282443523406982e-03
5.844271183013916016e-01,-5.092569589614868164e-01,-1.607183218002319336e-01,1.360452026128768921e-01,6.359856575727462769e-03,6.534010171890258789e-04
9.391498565673828125e-01,-4.922046959400177002e-01,-1.557185649871826172e-01,1.363299638032913208e-01,6.242368370294570923e-03,-1.419328153133392334e-03
1.482588291168212891e+00,-4.937832355499267578e-01,-1.560263931751251221e-01,1.363612711429595947e-01,7.788650691509246826e-04,-1.915002241730690002e-03
-1.242486357688903809e+00,-3.115584552288055420e-01,-1.518077850341796875e-01,1.356226503849029541e-01,-6.871111690998077393e-05,1.051910221576690674e-04
