1.975081562995910645e-01,1.978843510150909424e-01,-4.092153608798980713e-01
-1.511897519230842590e-02,-7.884079217910766602e-02,-2.138528600335121155e-02
-4.658444970846176147e-02,-8.616386353969573975e-02,-1.996267586946487427e-03
-9.468500316143035889e-02,1.509201526641845703e-02,1.299202442169189453e-01
-6.980448216199874878e-02,6.772619485855102539e-02,1.089816540479660034e-01
-4.946462064981460571e-02,1.089529097080230713e-01,1.119562238454818726e-01
-3.075188398361206055e-02,1.659925580024719238e-01,1.231079697608947754e-01
-1.300235092639923096e-02,2.002620398998260498e-01,1.373393386602401733e-01
1.509268581867218018e-02,2.599417269229888916e-01,1.245090812444686890e-01
4.550860077142715454e-02,3.032076656818389893e-01,1.275837272405624390e-01
1.468296796083450317e-01,9.320403635501861572e-02,-4.072294831275939941e-01
1.427365392446517944e-01,9.431622922420501709e-02,-4.103055894374847412e-01
1.295344531536102295e-01,7.266353815793991089e-02,-3.896632790565490723e-01
1.212843358516693115e-01,6.979202479124069214e-02,-3.741596937179565430e-01
1.141855865716934204e-01,6.031671166419982910e-02,-3.856268823146820068e-01
1.009827852249145508e-01,5.451530218124389648e-02,-4.270344376564025879e-01
9.246565401554107666e-02,3.426011651754379272e-02,-3.947875201702117920e-01
8.614024519920349121e-02,3.046277910470962524e-02,-3.763259947299957275e-01
8.081717044115066528e-02,2.255456149578094482e-02,-3.865636289119720459e-01
6.336359679698944092e-02,1.971781253814697266e-02,-3.760874867439270020e-01
5.267703160643577576e-02,8.495017886161804199e-03,-3.766411244869232178e-01
4.203832149505615234e-02,1.751422882080078125e-03,-3.724127709865570068e-01
4.008479416370391846e-02,-8.612528443336486816e-03,-3.805047571659088135e-01
1.815025508403778076e-02,-2.015247941017150879e-02,-3.668117821216583252e-01
1.237874850630760193e-02,-2.314440906047821045e-02,-3.645251095294952393e-01
1.206055283546447754e-03,-3.411951661109924316e-02,-3.394300639629364014e-01
-1.348143815994262695e-02,-3.939568996429443359e-02,-3.317390084266662598e-01
-2.881172299385070801e-02,-4.287008941173553467e-02,-3.546246886253356934e-01
-3.940002620220184326e-02,-6.733830273151397705e-02,-3.249779045581817627e-01
-4.791230708360671997e-02,-7.143935561180114746e-02,-3.400906026363372803e-01
1.005607321858406067e-01,7.449699193239212036e-02,-3.450616821646690369e-02
6.271186470985412598e-02,1.281907856464385986e-01,-2.467013522982597351e-02
3.099718689918518066e-02,1.947182714939117432e-01,-1.596817746758460999e-02
5.085997283458709717e-03,2.574008405208587646e-01,-1.600491628050804138e-02
-1.259279623627662659e-02,3.199519813060760498e-01,-1.663606986403465271e-02
9.910708665847778320e-02,-3.169947862625122070e-02,-1.734255552291870117e+00
7.703688740730285645e-02,-8.509293198585510254e-03,-1.728047132492065430e+00
5.964675173163414001e-02,2.557760477066040039e-02,-1.722360610961914062e+00
4.226472973823547363e-02,5.150698125362396240e-02,-1.719474792480468750e+00
