3.392253518104553223e-01,4.238069057464599609e-01,-2.168518006801605225e-01,-1.813099533319473267e-01,7.350321412086486816e-01,6.060037612915039062e-01,9.610891938209533691e-01,9.437265396118164062e-01,-5.077853333204984665e-03,-3.004007972776889801e-03,2.201570430770516396e-03,-7.307735504582524300e-04
3.440506458282470703e-01,4.119863808155059814e-01,-1.748348772525787354e-01,-2.021580040454864502e-01,7.333192229270935059e-01,6.081331372261047363e-01,9.738404154777526855e-01,9.295324087142944336e-01,-5.466897506266832352e-03,-2.927327994257211685e-03,2.189189428463578224e-03,-6.780406692996621132e-04
3.497032523155212402e-01,4.017994701862335205e-01,-1.334067881107330322e-01,-2.298414111137390137e-01,7.225248217582702637e-01,6.632665395736694336e-01,9.935979247093200684e-01,9.147578477859497070e-01,-5.818547680974006653e-03,-2.958885394036769867e-03,2.260879846289753914e-03,-4.549264849629253149e-04
3.583669066429138184e-01,3.952692747116088867e-01,-8.754910528659820557e-02,-2.537289261817932129e-01,7.048651576042175293e-01,7.227481007575988770e-01,1.004967927932739258e+00,9.037705659866333008e-01,-6.164287682622671127e-03,-2.982675330713391304e-03,2.403551945462822914e-03,-3.502304607536643744e-04
3.622931838035583496e-01,3.950519859790802002e-01,-5.941899120807647705e-02,-2.726338505744934082e-01,6.955130696296691895e-01,7.457416057586669922e-01,1.016232252120971680e+00,8.946281671524047852e-01,-6.385632790625095367e-03,-3.026001621037721634e-03,2.405096078291535378e-03,-3.430532233323901892e-04
3.749493956565856934e-01,3.937720954418182373e-01,-2.273706346750259399e-02,-2.963727414608001709e-01,6.674398779869079590e-01,9.306796789169311523e-01,1.034878969192504883e+00,8.814352750778198242e-01,-6.590201519429683685e-03,-3.540452104061841965e-03,2.627096371725201607e-03,3.854595706798136234e-05
3.791324496269226074e-01,3.891713917255401611e-01,1.227458566427230835e-02,-3.138331472873687744e-01,6.723048686981201172e-01,9.253861904144287109e-01,1.046437144279479980e+00,8.745760321617126465e-01,-6.770821288228034973e-03,-3.556872485205531120e-03,2.576744416728615761e-03,-1.459937484469264746e-04
3.808569312095642090e-01,3.712872266769409180e-01,5.927333980798721313e-02,-3.397823870182037354e-01,6.855596899986267090e-01,9.095973968505859375e-01,1.063227415084838867e+00,8.609380722045898438e-01,-6.919175852090120316e-03,-3.588065505027770996e-03,2.483751857653260231e-03,-4.027696268167346716e-04
3.838020265102386475e-01,3.599562346935272217e-01,8.913145214319229126e-02,-3.559766709804534912e-01,7.104268670082092285e-01,8.976668119430541992e-01,1.076609373092651367e+00,8.643181324005126953e-01,-6.959745660424232483e-03,-3.616094822064042091e-03,2.403316320851445198e-03,-6.321273976936936378e-04
3.904077708721160889e-01,3.610363304615020752e-01,1.253997385501861572e-01,-3.763528466224670410e-01,6.983794569969177246e-01,8.766399621963500977e-01,1.090174198150634766e+00,8.551632761955261230e-01,-7.125845178961753845e-03,-3.691160585731267929e-03,2.279204549267888069e-03,-8.435590425506234169e-04
1.011516213417053223e+00,1.328470110893249512e+00,5.803544074296951294e-02,-1.702418923377990723e-02,1.088165879249572754e+00,-6.060575246810913086e-01,1.774858593940734863e+00,2.531475305557250977e+00,-2.105491422116756439e-02,1.167759415693581104e-03,-2.456999570131301880e-02,3.304880112409591675e-03
9.093121886253356934e-01,1.397399544715881348e+00,5.662608146667480469e-02,-2.208611369132995605e-02,1.099352478981018066e+00,-5.940841436386108398e-01,1.756212949752807617e+00,2.532766342163085938e+00,-2.137078531086444855e-02,1.251478563062846661e-03,-2.482181414961814880e-02,2.754504326730966568e-03
9.743964076042175293e-01,1.388851642608642578e+00,5.085799098014831543e-02,-1.809628307819366455e-02,1.095369696617126465e+00,-6.054649353027343750e-01,1.775515198707580566e+00,2.515017747879028320e+00,-2.111379988491535187e-02,9.865340543910861015e-04,-2.456816285848617554e-02,3.062401432543992996e-03
1.250669717788696289e+00,1.223936915397644043e+00,5.250962823629379272e-02,-9.680986404418945312e-04,1.078741669654846191e+00,-6.347979307174682617e-01,1.835352897644042969e+00,2.467723131179809570e+00,-1.996899209916591644e-02,4.498778434935957193e-04,-2.368141897022724152e-02,4.394563846290111542e-03
1.097664475440979004e+00,1.385835647583007812e+00,6.237534433603286743e-02,2.222135663032531738e-03,1.124271154403686523e+00,-6.120588779449462891e-01,1.719753026962280273e+00,2.508002758026123047e+00,-2.114472910761833191e-02,4.965068073943257332e-04,-2.449008636176586151e-02,3.764281980693340302e-03
7.162215709686279297e-01,1.553737759590148926e+00,5.490238219499588013e-02,-1.089003682136535645e-02,1.147502422332763672e+00,-5.692156553268432617e-01,1.645343065261840820e+00,2.545452833175659180e+00,-2.243864350020885468e-02,1.395311555825173855e-03,-2.540237270295619965e-02,1.779274432919919491e-03
7.933446764945983887e-01,1.454026460647583008e+00,5.964321643114089966e-02,1.310384273529052734e-02,1.154929041862487793e+00,-5.898179411888122559e-01,1.649043321609497070e+00,2.514205217361450195e+00,-2.210180275142192841e-02,1.391904777847230434e-03,-2.534023486077785492e-02,2.320638392120599747e-03
1.855346441268920898e+00,7.185287028551101685e-02,2.031945586204528809e-01,-4.150097966194152832e-01,1.185046672821044922e+00,-1.119195938110351562e+00,1.284661889076232910e+00,-4.791846573352813721e-01,-6.760917603969573975e-03,-6.782041396945714951e-03,1.303832279518246651e-03,5.288470070809125900e-03
1.778941392898559570e+00,-2.549001872539520264e-01,-9.387969970703125000e-03,-3.403484821319580078e-01,1.438680529594421387e+00,-1.046400547027587891e+00,1.439131140708923340e+00,-5.601316094398498535e-01,-4.913915880024433136e-03,-6.841301452368497849e-03,-2.355975797399878502e-03,8.605381473898887634e-03
1.721202015876770020e+00,-3.436323702335357666e-01,-9.139036387205123901e-02,-3.224280476570129395e-01,1.420978188514709473e+00,-1.014450907707214355e+00,1.484261631965637207e+00,-5.975715517997741699e-01,-4.595577251166105270e-03,-6.653225049376487732e-03,-3.096979809924960136e-03,9.103328920900821686e-03
1.654065966606140137e+00,-4.052726328372955322e-01,-1.600124239921569824e-01,-3.108709752559661865e-01,1.352112770080566406e+00,-9.682658314704895020e-01,1.498843431472778320e+00,-6.080049276351928711e-01,-4.379113670438528061e-03,-6.462428253144025803e-03,-3.734094323590397835e-03,8.819452486932277679e-03
1.606005072593688965e+00,-4.803297519683837891e-01,-2.171239852905273438e-01,-2.927159965038299561e-01,1.281394839286804199e+00,-9.570128917694091797e-01,1.494822740554809570e+00,-5.840389728546142578e-01,-4.611808806657791138e-03,-6.074276287108659744e-03,-3.428884549066424370e-03,8.579149842262268066e-03
1.585968852043151855e+00,-4.907077252864837646e-01,-2.531686127185821533e-01,-2.884244024753570557e-01,1.227480053901672363e+00,-9.505053758621215820e-01,1.413061141967773438e+00,-5.625396966934204102e-01,-4.736345261335372925e-03,-5.913974251598119736e-03,-3.086803248152136803e-03,7.816996425390243530e-03
1.583002448081970215e+00,-5.373902320861816406e-01,-2.857923209667205811e-01,-2.921159267425537109e-01,1.199128031730651855e+00,-9.624127149581909180e-01,1.347603917121887207e+00,-5.503509044647216797e-01,-4.792926367372274399e-03,-5.668797995895147324e-03,-2.671649446710944176e-03,7.294871378690004349e-03
1.072065472602844238e+00,-2.192420661449432373e-01,3.233911097049713135e-02,-2.762175202369689941e-01,8.615227043628692627e-02,-3.168128728866577148e-01,-1.177586674690246582e+00,8.809263706207275391e-01,-2.433188492432236671e-03,-9.723468683660030365e-04,8.820077404379844666e-03,1.835517236031591892e-03
1.048839926719665527e+00,-1.919928193092346191e-01,-7.169719785451889038e-03,-2.732088565826416016e-01,-1.880097389221191406e-02,-2.398801892995834351e-01,-1.296930313110351562e+00,8.823305368423461914e-01,-3.003456396982073784e-03,-4.163594858255237341e-04,8.994237519800662994e-03,4.226643126457929611e-03
5.764284729957580566e-01,2.065399408340454102e+00,-6.371892243623733521e-02,-3.059841096401214600e-01,3.498974442481994629e-01,1.009537696838378906e+00,1.050389051437377930e+00,1.676072239875793457e+00,-1.303363963961601257e-02,-4.975013434886932373e-03,-4.313299898058176041e-03,2.036541234701871872e-03
5.668686032295227051e-01,2.076088666915893555e+00,-6.259457767009735107e-02,-2.756568491458892822e-01,3.561001420021057129e-01,1.019049525260925293e+00,1.042857408523559570e+00,1.680209398269653320e+00,-1.285435259342193604e-02,-5.312731489539146423e-03,-4.367366898804903030e-03,1.703810063190758228e-03
5.614555478096008301e-01,2.061138391494750977e+00,-7.946977764368057251e-02,-1.926207393407821655e-01,3.335266113281250000e-01,1.039086937904357910e+00,1.040931463241577148e+00,1.693415522575378418e+00,-1.271696761250495911e-02,-5.678968969732522964e-03,-4.766148049384355545e-03,1.590635045431554317e-03
