2.087174177169799805e+00
1.986855745315551758e+00
1.952045917510986328e+00
1.939108967781066895e+00
1.935403347015380859e+00
1.934534668922424316e+00
1.934348106384277344e+00
1.934259414672851562e+00
1.934192538261413574e+00
1.934140563011169434e+00
1.934095621109008789e+00
1.934053540229797363e+00
1.934012651443481445e+00
1.933973073959350586e+00
1.933933615684509277e+00
1.933894991874694824e+00
1.933856129646301270e+00
1.933815956115722656e+00
1.933776140213012695e+00
1.933737277984619141e+00
1.933698773384094238e+00
1.933660984039306641e+00
5.825832366943359375e+00
5.596522331237792969e+00
5.270832538604736328e+00
4.703204154968261719e+00
3.902908325195312500e+00
3.136121034622192383e+00
2.589056968688964844e+00
2.150500297546386719e+00
1.834915637969970703e+00
1.711263418197631836e+00
1.681719183921813965e+00
1.675236701965332031e+00
1.674173831939697266e+00
1.673888921737670898e+00
1.673735022544860840e+00
1.673676609992980957e+00
1.673651814460754395e+00
1.673637270927429199e+00
1.673627734184265137e+00
1.673620581626892090e+00
1.673614501953125000e+00
1.673609018325805664e+00
3.289381408691406250e+01
3.289290618896484375e+01
3.289236831665039062e+01
3.289187240600585938e+01
3.289138031005859375e+01
3.289093399047851562e+01
3.289033508300781250e+01
3.288982391357421875e+01
3.288928604125976562e+01
3.288870620727539062e+01
3.288816070556640625e+01
3.288758087158203125e+01
3.288700103759765625e+01
3.288642120361328125e+01
3.288583755493164062e+01
3.288526916503906250e+01
3.288469314575195312e+01
3.288412094116210938e+01
3.288354492187500000e+01
3.288293838500976562e+01
3.299882125854492188e+01
3.299733352661132812e+01
3.299631881713867188e+01
3.299434280395507812e+01
3.299249649047851562e+01
3.299073791503906250e+01
3.298852539062500000e+01
3.298740768432617188e+01
3.298666000366210938e+01
3.298527908325195312e+01
3.298224639892578125e+01
3.297838973999023438e+01
3.297281265258789062e+01
3.296051025390625000e+01
3.295067214965820312e+01
3.294585418701171875e+01
3.294227981567382812e+01
3.293807601928710938e+01
3.293120574951171875e+01
3.292274475097656250e+01
3.291814804077148438e+01
3.300706481933593750e+01
3.300510025024414062e+01
3.300226974487304688e+01
3.299851226806640625e+01
3.299472045898437500e+01
3.299129486083984375e+01
3.298845291137695312e+01
3.298641967773437500e+01
3.298287200927734375e+01
3.297924041748046875e+01
3.297692108154296875e+01
3.297269821166992188e+01
3.296849060058593750e+01
3.296413421630859375e+01
3.295854568481445312e+01
3.295363998413085938e+01
3.294850540161132812e+01
3.294284057617187500e+01
3.293385314941406250e+01
3.292391586303710938e+01
3.291039657592773438e+01
3.288871002197265625e+01
3.292012786865234375e+01
3.291433715820312500e+01
3.290889739990234375e+01
3.290339660644531250e+01
3.289881134033203125e+01
3.289448928833007812e+01
3.289043045043945312e+01
3.288647842407226562e+01
3.288136672973632812e+01
3.287535476684570312e+01
3.286943054199218750e+01
3.286355590820312500e+01
3.285762786865234375e+01
3.285164260864257812e+01
3.284458923339843750e+01
3.283539962768554688e+01
3.282535552978515625e+01
3.281541442871093750e+01
3.280537796020507812e+01
3.279293441772460938e+01
3.277728271484375000e+01
8.216408729553222656e+00
7.863564491271972656e+00
7.655404090881347656e+00
7.500196933746337891e+00
7.362113475799560547e+00
7.269169807434082031e+00
7.182811260223388672e+00
7.090827941894531250e+00
6.994269371032714844e+00
6.906025886535644531e+00
6.825212955474853516e+00
6.739729404449462891e+00
6.653950214385986328e+00
6.563890457153320312e+00
6.483273506164550781e+00
6.424704074859619141e+00
6.387001037597656250e+00
6.350157260894775391e+00
6.308519840240478516e+00
6.267662525177001953e+00
6.542404651641845703e+00
6.522219181060791016e+00
6.510102748870849609e+00
6.499166488647460938e+00
6.489777088165283203e+00
6.481093406677246094e+00
6.472540855407714844e+00
6.464209079742431641e+00
6.456047058105468750e+00
6.448060989379882812e+00
6.436388969421386719e+00
6.427185535430908203e+00
6.418646812438964844e+00
6.410326480865478516e+00
6.402436256408691406e+00
6.394974231719970703e+00
6.387828826904296875e+00
6.380771636962890625e+00
6.373989105224609375e+00
6.367300987243652344e+00
6.360626697540283203e+00
