0.0,0.0,0.0,0.0,0.0,0.0,15.829910278320312,16.085987091064453,0.0,16.265352249145508,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.829920768737793,16.086069107055664,0.0,16.265228271484375,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.82994556427002,16.08618927001953,0.0,16.26502799987793,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.829984664916992,16.086345672607422,0.0,16.264753341674805,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.830036163330078,16.08653450012207,0.0,16.2644100189209,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.830101013183594,16.086750030517578,0.0,16.264005661010742,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.830179214477539,16.086990356445312,0.0,16.263540267944336,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.830269813537598,16.08725357055664,0.0,16.26302146911621,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.830371856689453,16.087541580200195,0.0,16.262447357177734,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.830486297607422,16.087848663330078,0.0,16.261823654174805,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.830611228942871,16.088176727294922,0.0,16.261150360107422,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.830747604370117,16.088523864746094,0.0,16.26042938232422,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.830893516540527,16.088890075683594,0.0,16.25966453552246,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.0,1.0,15.831052780151367,16.089248657226562,0.0,16.258878707885742,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.0,1.0,15.83122444152832,16.089599609375,0.0,16.25810432434082,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.0,1.0,15.83140754699707,16.08994483947754,0.0,16.257535934448242,0.0,0.0,0.0,0.0
