1.0,0.0,16.06658172607422,18.094074249267578,23.94917106628418,15.967065811157227,0.0,0.0,0.0,0.0
1.0,0.0,16.065937042236328,17.822879791259766,23.948007583618164,15.96686840057373,0.0,0.0,0.0,0.0
1.0,0.0,16.06827735900879,18.331979751586914,23.949460983276367,15.965372085571289,0.0,0.0,0.0,0.0
1.0,0.0,16.066946029663086,17.46613883972168,23.945846557617188,15.963648796081543,0.0,0.0,0.0,0.0
1.0,0.0,16.074277877807617,19.058650970458984,23.945138931274414,15.957842826843262,0.0,0.0,0.0,0.0
1.0,0.0,16.052783966064453,16.621238708496094,23.990631103515625,15.924559593200684,0.0,0.0,0.0,0.0
1.0,0.0,16.07259178161621,19.309484481811523,23.995655059814453,15.901286125183105,0.0,0.0,0.0,0.0
1.0,0.0,16.044740676879883,16.299367904663086,24.04374122619629,15.86144733428955,0.0,0.0,0.0,0.0
1.0,0.0,16.064790725708008,18.97091293334961,23.997089385986328,15.833788871765137,0.0,0.0,0.0,0.0
1.0,0.0,16.04220962524414,16.670703887939453,24.019210815429688,15.802704811096191,0.0,0.0,0.0,0.0
1.0,0.0,16.060768127441406,19.365432739257812,24.019424438476562,15.781630516052246,0.0,0.0,0.0,0.0
1.0,0.0,16.029951095581055,16.2275333404541,24.06366539001465,15.737042427062988,0.0,0.0,0.0,0.0
1.0,0.0,16.04880714416504,18.996183395385742,24.010732650756836,15.706758499145508,0.0,0.0,0.0,0.0
1.0,0.0,16.030851364135742,16.675342559814453,24.041900634765625,15.674544334411621,0.0,0.0,0.0,0.0
1.0,0.0,16.049571990966797,19.331586837768555,24.03618621826172,15.654230117797852,0.0,0.0,0.0,0.0
1.0,0.0,16.019514083862305,16.144161224365234,24.089588165283203,15.610332489013672,0.0,0.0,0.0,0.0
1.0,0.0,16.039445877075195,18.939027786254883,24.044763565063477,15.578067779541016,0.0,0.0,0.0,0.0
1.0,0.0,16.017635345458984,16.646724700927734,24.062713623046875,15.547140121459961,0.0,0.0,0.0,0.0
1.0,0.0,16.035736083984375,19.318790435791016,24.06089973449707,15.526265144348145,0.0,0.0,0.0,0.0
1.0,0.0,16.005897521972656,16.15973663330078,24.112773895263672,15.482186317443848,0.0,0.0,0.0,0.0
1.0,0.0,16.025039672851562,18.929367065429688,24.072816848754883,15.449625015258789,0.0,0.0,0.0,0.0
1.0,0.0,16.003787994384766,16.6453800201416,24.087757110595703,15.418842315673828,0.0,0.0,0.0,0.0
1.0,0.0,16.020950317382812,19.29416275024414,24.08580780029297,15.401725769042969,0.0,0.0,0.0,0.0
1.0,0.0,15.9909086227417,16.14372444152832,24.13460922241211,15.358348846435547,0.0,0.0,0.0,0.0
1.0,0.0,15.983063697814941,16.126794815063477,24.48138427734375,15.364420890808105,0.0,0.0,0.0,0.0
1.0,0.0,15.980801582336426,16.49561882019043,24.65771484375,15.35958194732666,0.0,0.0,0.0,0.0
1.0,0.0,15.979351043701172,16.37688446044922,24.839317321777344,15.356765747070312,0.0,0.0,0.0,0.0
1.0,0.0,15.979257583618164,16.468578338623047,25.00307273864746,15.347861289978027,0.0,0.0,0.0,0.0
1.0,0.0,15.977724075317383,16.272472381591797,25.16781234741211,15.343925476074219,0.0,0.0,0.0,0.0
1.0,0.0,15.975106239318848,16.38446807861328,25.32855224609375,15.336297035217285,0.0,0.0,0.0,0.0
1.0,0.0,15.972228050231934,16.378904342651367,25.473264694213867,15.331812858581543,0.0,0.0,0.0,0.0
1.0,0.0,15.969596862792969,16.48916244506836,25.61490249633789,15.32624340057373,0.0,0.0,0.0,0.0
1.0,0.0,15.964755058288574,16.294174194335938,25.764738082885742,15.329172134399414,0.0,0.0,0.0,0.0
1.0,0.0,15.964016914367676,16.40781021118164,25.914810180664062,15.321946144104004,0.0,0.0,0.0,0.0
1.0,0.0,15.957883834838867,16.477312088012695,26.05647850036621,15.328207015991211,0.0,0.0,0.0,0.0
1.0,0.0,15.962664604187012,16.577539443969727,26.199939727783203,15.325234413146973,0.0,0.0,0.0,0.0
1.0,0.0,15.959526062011719,16.389768600463867,26.331356048583984,15.330315589904785,0.0,0.0,0.0,0.0
1.0,0.0,15.959165573120117,16.4190731048584,26.46174430847168,15.33500862121582,0.0,0.0,0.0,0.0
1.0,0.0,15.958738327026367,16.39157485961914,26.589405059814453,15.338644027709961,0.0,0.0,0.0,0.0
1.0,0.0,15.958699226379395,16.485620498657227,26.708126068115234,15.344905853271484,0.0,0.0,0.0,0.0
1.0,0.0,15.95946979522705,16.465639114379883,26.8302001953125,15.349163055419922,0.0,0.0,0.0,0.0
1.0,0.0,15.957133293151855,16.3666934967041,26.942415237426758,15.357367515563965,0.0,0.0,0.0,0.0
1.0,0.0,15.961191177368164,16.477359771728516,27.080238342285156,15.356961250305176,0.0,0.0,0.0,0.0
