1.0,0.0,278.1690368652344,236.1799774169922,0.0,0.0,0.0,0.0
1.0,0.0,278.1037902832031,236.14866638183594,0.0,0.0,0.0,0.0
1.0,0.0,278.03961181640625,236.1175994873047,0.0,0.0,0.0,0.0
1.0,0.0,277.97613525390625,236.08653259277344,0.0,0.0,0.0,0.0
1.0,0.0,277.9127502441406,236.05581665039062,0.0,0.0,0.0,0.0
1.0,0.0,277.85040283203125,236.02476501464844,0.0,0.0,0.0,0.0
1.0,0.0,277.790771484375,235.99435424804688,0.0,0.0,0.0,0.0
1.0,0.0,277.73284912109375,235.9652862548828,0.0,0.0,0.0,0.0
1.0,0.0,277.67572021484375,235.93646240234375,0.0,0.0,0.0,0.0
1.0,0.0,277.61993408203125,235.90823364257812,0.0,0.0,0.0,0.0
1.0,0.0,277.566650390625,235.87933349609375,0.0,0.0,0.0,0.0
1.0,0.0,277.5129699707031,235.85142517089844,0.0,0.0,0.0,0.0
1.0,0.0,277.4604187011719,235.82313537597656,0.0,0.0,0.0,0.0
1.0,0.0,277.40850830078125,235.79505920410156,0.0,0.0,0.0,0.0
1.0,0.0,277.3575134277344,235.76751708984375,0.0,0.0,0.0,0.0
1.0,0.0,277.3056640625,235.7401580810547,0.0,0.0,0.0,0.0
1.0,0.0,277.2544250488281,235.71316528320312,0.0,0.0,0.0,0.0
1.0,0.0,277.20428466796875,235.6872100830078,0.0,0.0,0.0,0.0
1.0,0.0,277.15423583984375,235.66140747070312,0.0,0.0,0.0,0.0
1.0,0.0,277.1050720214844,235.63595581054688,0.0,0.0,0.0,0.0
1.0,0.0,277.0563659667969,235.6112060546875,0.0,0.0,0.0,0.0
1.0,0.0,277.0089416503906,235.58749389648438,0.0,0.0,0.0,0.0
1.0,0.0,276.96209716796875,235.56398010253906,0.0,0.0,0.0,0.0
1.0,0.0,276.915771484375,235.54066467285156,0.0,0.0,0.0,0.0
1.0,0.0,276.8699951171875,235.51760864257812,0.0,0.0,0.0,0.0
1.0,0.0,276.8249206542969,235.49508666992188,0.0,0.0,0.0,0.0
1.0,0.0,276.7803649902344,235.47274780273438,0.0,0.0,0.0,0.0
1.0,0.0,276.7360534667969,235.4502410888672,0.0,0.0,0.0,0.0
1.0,0.0,276.6922607421875,235.42784118652344,0.0,0.0,0.0,0.0
1.0,0.0,276.6545104980469,235.4075469970703,0.0,0.0,0.0,0.0
1.0,0.0,276.6117858886719,235.3858184814453,0.0,0.0,0.0,0.0
1.0,0.0,276.5692138671875,235.36447143554688,0.0,0.0,0.0,0.0
1.0,0.0,276.5271301269531,235.34326171875,0.0,0.0,0.0,0.0
1.0,0.0,276.4854736328125,235.32225036621094,0.0,0.0,0.0,0.0
1.0,0.0,276.4442138671875,235.30154418945312,0.0,0.0,0.0,0.0
1.0,0.0,276.4029541015625,235.28106689453125,0.0,0.0,0.0,0.0
1.0,0.0,276.362060546875,235.26072692871094,0.0,0.0,0.0,0.0
1.0,0.0,276.3213195800781,235.2404022216797,0.0,0.0,0.0,0.0
1.0,0.0,276.2811584472656,235.2202911376953,0.0,0.0,0.0,0.0
1.0,0.0,276.2414855957031,235.20042419433594,0.0,0.0,0.0,0.0
1.0,0.0,276.2024230957031,235.18006896972656,0.0,0.0,0.0,0.0
1.0,0.0,276.16351318359375,235.1598663330078,0.0,0.0,0.0,0.0
1.0,0.0,276.125,235.1398162841797,0.0,0.0,0.0,0.0
1.0,0.0,276.08685302734375,235.11990356445312,0.0,0.0,0.0,0.0
1.0,0.0,276.0493469238281,235.1001434326172,0.0,0.0,0.0,0.0
1.0,0.0,276.011474609375,235.07980346679688,0.0,0.0,0.0,0.0
1.0,0.0,275.9739990234375,235.0596466064453,0.0,0.0,0.0,0.0
1.0,0.0,275.93701171875,235.039794921875,0.0,0.0,0.0,0.0
1.0,0.0,275.9022216796875,235.0198516845703,0.0,0.0,0.0,0.0
1.0,0.0,275.86773681640625,235.00059509277344,0.0,0.0,0.0,0.0
1.0,0.0,275.8335266113281,234.98147583007812,0.0,0.0,0.0,0.0
1.0,0.0,275.7996520996094,234.96249389648438,0.0,0.0,0.0,0.0
1.0,0.0,275.7672119140625,234.944091796875,0.0,0.0,0.0,0.0
1.0,0.0,275.7359313964844,234.9264678955078,0.0,0.0,0.0,0.0
1.0,0.0,275.70501708984375,234.908935546875,0.0,0.0,0.0,0.0
1.0,0.0,275.67449951171875,234.8917694091797,0.0,0.0,0.0,0.0
1.0,0.0,275.6434326171875,234.8748321533203,0.0,0.0,0.0,0.0
1.0,0.0,275.6128845214844,234.85787963867188,0.0,0.0,0.0,0.0
1.0,0.0,275.5826416015625,234.84103393554688,0.0,0.0,0.0,0.0
1.0,0.0,275.5528259277344,234.8241424560547,0.0,0.0,0.0,0.0
1.0,0.0,275.5233154296875,234.80731201171875,0.0,0.0,0.0,0.0
1.0,0.0,275.4930419921875,234.79074096679688,0.0,0.0,0.0,0.0
1.0,0.0,275.46319580078125,234.7740936279297,0.0,0.0,0.0,0.0
1.0,0.0,275.43359375,234.75743103027344,0.0,0.0,0.0,0.0
1.0,0.0,275.40399169921875,234.7412872314453,0.0,0.0,0.0,0.0
1.0,0.0,275.37469482421875,234.72523498535156,0.0,0.0,0.0,0.0
1.0,0.0,275.34613037109375,234.70956420898438,0.0,0.0,0.0,0.0
1.0,0.0,275.31805419921875,234.6940460205078,0.0,0.0,0.0,0.0
1.0,0.0,275.29022216796875,234.6786346435547,0.0,0.0,0.0,0.0
1.0,0.0,275.2626647949219,234.66331481933594,0.0,0.0,0.0,0.0
1.0,0.0,275.2353515625,234.64808654785156,0.0,0.0,0.0,0.0
1.0,0.0,275.20953369140625,234.63169860839844,0.0,0.0,0.0,0.0
1.0,0.0,275.1839294433594,234.61541748046875,0.0,0.0,0.0,0.0
1.0,0.0,275.1587219238281,234.5984649658203,0.0,0.0,0.0,0.0
1.0,0.0,275.1337890625,234.5816650390625,0.0,0.0,0.0,0.0
1.0,0.0,275.1091003417969,234.565185546875,0.0,0.0,0.0,0.0
1.0,0.0,275.0845642089844,234.54884338378906,0.0,0.0,0.0,0.0
1.0,0.0,275.0602722167969,234.53280639648438,0.0,0.0,0.0,0.0
1.0,0.0,275.0362243652344,234.51693725585938,0.0,0.0,0.0,0.0
1.0,0.0,275.01251220703125,234.50112915039062,0.0,0.0,0.0,0.0
1.0,0.0,274.9891052246094,234.48553466796875,0.0,0.0,0.0,0.0
1.0,0.0,274.9659118652344,234.47006225585938,0.0,0.0,0.0,0.0
1.0,0.0,274.94293212890625,234.45469665527344,0.0,0.0,0.0,0.0
1.0,0.0,274.9199523925781,234.439453125,0.0,0.0,0.0,0.0
1.0,0.0,274.897216796875,234.42433166503906,0.0,0.0,0.0,0.0
1.0,0.0,274.87469482421875,234.40931701660156,0.0,0.0,0.0,0.0
1.0,0.0,274.8523864746094,234.39439392089844,0.0,0.0,0.0,0.0
1.0,0.0,274.830322265625,234.3797149658203,0.0,0.0,0.0,0.0
1.0,0.0,274.8084716796875,234.36514282226562,0.0,0.0,0.0,0.0
1.0,0.0,274.78680419921875,234.35079956054688,0.0,0.0,0.0,0.0
1.0,0.0,274.7652587890625,234.33653259277344,0.0,0.0,0.0,0.0
1.0,0.0,274.7439270019531,234.32237243652344,0.0,0.0,0.0,0.0
1.0,0.0,274.7228088378906,234.3082733154297,0.0,0.0,0.0,0.0
1.0,0.0,274.7019348144531,234.29432678222656,0.0,0.0,0.0,0.0
1.0,0.0,274.6810302734375,234.28102111816406,0.0,0.0,0.0,0.0
1.0,0.0,274.66009521484375,234.26788330078125,0.0,0.0,0.0,0.0
1.0,0.0,274.639404296875,234.2549285888672,0.0,0.0,0.0,0.0
1.0,0.0,274.6189270019531,234.24208068847656,0.0,0.0,0.0,0.0
1.0,0.0,274.59869384765625,234.2293243408203,0.0,0.0,0.0,0.0
1.0,0.0,274.57867431640625,234.2166748046875,0.0,0.0,0.0,0.0
1.0,0.0,274.5589599609375,234.20526123046875,0.0,0.0,0.0,0.0
1.0,0.0,274.5394592285156,234.1939239501953,0.0,0.0,0.0,0.0
1.0,0.0,274.5201416015625,234.1826629638672,0.0,0.0,0.0,0.0
1.0,0.0,274.5009460449219,234.17149353027344,0.0,0.0,0.0,0.0
1.0,0.0,274.48193359375,234.160400390625,0.0,0.0,0.0,0.0
1.0,0.0,274.4631042480469,234.1493682861328,0.0,0.0,0.0,0.0
1.0,0.0,274.4444580078125,234.138427734375,0.0,0.0,0.0,0.0
1.0,0.0,274.42596435546875,234.1275634765625,0.0,0.0,0.0,0.0
1.0,0.0,274.40765380859375,234.1167755126953,0.0,0.0,0.0,0.0
1.0,0.0,274.3895263671875,234.10604858398438,0.0,0.0,0.0,0.0
1.0,0.0,274.37158203125,234.09539794921875,0.0,0.0,0.0,0.0
1.0,0.0,274.3537902832031,234.08485412597656,0.0,0.0,0.0,0.0
1.0,0.0,274.3362121582031,234.07456970214844,0.0,0.0,0.0,0.0
1.0,0.0,274.3246765136719,234.0659942626953,0.0,0.0,0.0,0.0
1.0,0.0,274.3132629394531,234.05746459960938,0.0,0.0,0.0,0.0
1.0,0.0,274.302001953125,234.0489959716797,0.0,0.0,0.0,0.0
1.0,0.0,274.2908630371094,234.0405731201172,0.0,0.0,0.0,0.0
1.0,0.0,274.27398681640625,234.03057861328125,0.0,0.0,0.0,0.0
1.0,0.0,274.25732421875,234.0206756591797,0.0,0.0,0.0,0.0
1.0,0.0,274.2408142089844,234.01084899902344,0.0,0.0,0.0,0.0
1.0,0.0,274.2244873046875,234.00112915039062,0.0,0.0,0.0,0.0
1.0,0.0,274.2083740234375,233.99163818359375,0.0,0.0,0.0,0.0
1.0,0.0,274.19244384765625,233.98223876953125,0.0,0.0,0.0,0.0
1.0,0.0,274.1766357421875,233.97291564941406,0.0,0.0,0.0,0.0
1.0,0.0,274.1609802246094,233.96365356445312,0.0,0.0,0.0,0.0
1.0,0.0,274.1452941894531,233.95460510253906,0.0,0.0,0.0,0.0
1.0,0.0,274.1297607421875,233.9456329345703,0.0,0.0,0.0,0.0
1.0,0.0,274.11468505859375,233.9372100830078,0.0,0.0,0.0,0.0
1.0,0.0,274.0997619628906,233.92886352539062,0.0,0.0,0.0,0.0
1.0,0.0,274.0850524902344,233.92076110839844,0.0,0.0,0.0,0.0
1.0,0.0,274.0705261230469,233.91282653808594,0.0,0.0,0.0,0.0
1.0,0.0,274.0561218261719,233.90492248535156,0.0,0.0,0.0,0.0
1.0,0.0,274.0418701171875,233.8970947265625,0.0,0.0,0.0,0.0
1.0,0.0,274.0292663574219,233.88796997070312,0.0,0.0,0.0,0.0
1.0,0.0,274.0160217285156,233.87997436523438,0.0,0.0,0.0,0.0
1.0,0.0,274.0028991699219,233.8720703125,0.0,0.0,0.0,0.0
1.0,0.0,273.9898681640625,233.86424255371094,0.0,0.0,0.0,0.0
1.0,0.0,273.9773254394531,233.85745239257812,0.0,0.0,0.0,0.0
1.0,0.0,273.9648742675781,233.85073852539062,0.0,0.0,0.0,0.0
1.0,0.0,273.9525146484375,233.84408569335938,0.0,0.0,0.0,0.0
1.0,0.0,273.940673828125,233.83767700195312,0.0,0.0,0.0,0.0
1.0,0.0,273.9289245605469,233.8313446044922,0.0,0.0,0.0,0.0
1.0,0.0,273.9172668457031,233.8250732421875,0.0,0.0,0.0,0.0
1.0,0.0,273.90570068359375,233.81887817382812,0.0,0.0,0.0,0.0
1.0,0.0,273.89501953125,233.81175231933594,0.0,0.0,0.0,0.0
1.0,0.0,273.8836669921875,233.80572509765625,0.0,0.0,0.0,0.0
1.0,0.0,273.8724060058594,233.7997589111328,0.0,0.0,0.0,0.0
1.0,0.0,273.8620910644531,233.79275512695312,0.0,0.0,0.0,0.0
1.0,0.0,273.8511047363281,233.78684997558594,0.0,0.0,0.0,0.0
1.0,0.0,273.84014892578125,233.78102111816406,0.0,0.0,0.0,0.0
1.0,0.0,273.82928466796875,233.77525329589844,0.0,0.0,0.0,0.0
1.0,0.0,273.81927490234375,233.76853942871094,0.0,0.0,0.0,0.0
1.0,0.0,273.8085632324219,233.76292419433594,0.0,0.0,0.0,0.0
1.0,0.0,273.7979431152344,233.7573699951172,0.0,0.0,0.0,0.0
1.0,0.0,273.7881774902344,233.75082397460938,0.0,0.0,0.0,0.0
1.0,0.0,273.7777099609375,233.745361328125,0.0,0.0,0.0,0.0
1.0,0.0,273.767333984375,233.7399444580078,0.0,0.0,0.0,0.0
1.0,0.0,273.7570495605469,233.73458862304688,0.0,0.0,0.0,0.0
