1.0,0.0,-4.834770202636719,15.512625694274902,26.530651092529297,15.879786491394043,0.0,0.0,0.0,0.0
1.0,0.0,-4.97259521484375,15.481951713562012,26.585437774658203,15.878458976745605,0.0,0.0,0.0,0.0
1.0,0.0,-5.05535888671875,15.480348587036133,26.642385482788086,15.87730598449707,0.0,0.0,0.0,0.0
1.0,0.0,-5.110637664794922,15.48719310760498,26.702953338623047,15.876214027404785,0.0,0.0,0.0,0.0
1.0,0.0,-5.14555549621582,15.491598129272461,26.763835906982422,15.875207901000977,0.0,0.0,0.0,0.0
1.0,0.0,-5.165117263793945,15.495023727416992,26.82534408569336,15.874282836914062,0.0,0.0,0.0,0.0
1.0,0.0,-5.177947998046875,15.494277954101562,26.891733169555664,15.873528480529785,0.0,0.0,0.0,0.0
1.0,0.0,-5.188007354736328,15.494048118591309,26.95761489868164,15.872798919677734,0.0,0.0,0.0,0.0
1.0,0.0,-5.1968841552734375,15.492037773132324,27.02435302734375,15.87205696105957,0.0,0.0,0.0,0.0
1.0,0.0,-5.204824447631836,15.491539001464844,27.09023094177246,15.871321678161621,0.0,0.0,0.0,0.0
1.0,0.0,-5.206888198852539,15.488574981689453,27.158588409423828,15.87059211730957,0.0,0.0,0.0,0.0
1.0,0.0,-5.209625244140625,15.485757827758789,27.22513198852539,15.869852066040039,0.0,0.0,0.0,0.0
1.0,0.0,-5.212594985961914,15.479859352111816,27.292922973632812,15.869118690490723,0.0,0.0,0.0,0.0
1.0,0.0,-5.228715896606445,15.462663650512695,27.363393783569336,15.868346214294434,0.0,0.0,0.0,0.0
1.0,0.0,-5.237939834594727,15.465246200561523,27.431556701660156,15.86745834350586,0.0,0.0,0.0,0.0
1.0,0.0,-5.247613906860352,15.46721363067627,27.49895668029785,15.866559028625488,0.0,0.0,0.0,0.0
1.0,0.0,-5.256134033203125,15.465457916259766,27.5655574798584,15.865682601928711,0.0,0.0,0.0,0.0
1.0,0.0,-5.264345169067383,15.45993709564209,27.631317138671875,15.864821434020996,0.0,0.0,0.0,0.0
1.0,0.0,-5.270984649658203,15.456480026245117,27.696136474609375,15.863840103149414,0.0,0.0,0.0,0.0
